sector,CountryDestination,CountryOrigin,one_plus_tau,one_plus_tau_prime
33,14,27,1,1
33,14,28,1,1
33,14,29,1,1
33,14,30,1,1
33,14,31,1,1
33,15,1,1,1
33,15,2,1,1
33,15,3,1,1
33,15,4,1,1
33,15,5,1,1
33,15,6,1,1
33,15,7,1,1
33,15,8,1,1
33,15,9,1,1
33,15,10,1,1
33,15,11,1,1
33,15,12,1,1
33,15,13,1,1
33,15,14,1,1
33,15,15,1,1
33,15,16,1,1
33,15,17,1,1
33,15,18,1,1
33,15,19,1,1
33,15,20,1,1
33,15,21,1,1
33,15,22,1,1
33,15,23,1,1
33,15,24,1,1
33,15,25,1,1
33,15,26,1,1
33,15,27,1,1
33,15,28,1,1
33,15,29,1,1
33,15,30,1,1
33,15,31,1,1
33,16,1,1,1
33,16,2,1,1
33,16,3,1,1
33,16,4,1,1
33,16,5,1,1
33,16,6,1,1
33,16,7,1,1
33,16,8,1,1
33,16,9,1,1
33,16,10,1,1
33,16,11,1,1
33,16,12,1,1
33,16,13,1,1
33,16,14,1,1
33,16,15,1,1
33,16,16,1,1
33,16,17,1,1
33,16,18,1,1
33,16,19,1,1
33,16,20,1,1
33,16,21,1,1
33,16,22,1,1
33,16,23,1,1
33,16,24,1,1
33,16,25,1,1
33,16,26,1,1
33,16,27,1,1
33,16,28,1,1
33,16,29,1,1
33,16,30,1,1
33,16,31,1,1
33,17,1,1,1
33,17,2,1,1
33,17,3,1,1
33,17,4,1,1
33,17,5,1,1
33,17,6,1,1
33,17,7,1,1
33,17,8,1,1
33,17,9,1,1
33,17,10,1,1
33,17,11,1,1
33,17,12,1,1
33,17,13,1,1
33,17,14,1,1
33,17,15,1,1
33,17,16,1,1
33,17,17,1,1
33,17,18,1,1
33,17,19,1,1
33,17,20,1,1
33,17,21,1,1
33,17,22,1,1
33,17,23,1,1
33,17,24,1,1
33,17,25,1,1
33,17,26,1,1
33,17,27,1,1
33,17,28,1,1
33,17,29,1,1
33,17,30,1,1
33,17,31,1,1
33,18,1,1,1
33,18,2,1,1
33,18,3,1,1
33,18,4,1,1
33,18,5,1,1
33,18,6,1,1
33,18,7,1,1
33,18,8,1,1
33,18,9,1,1
33,18,10,1,1
33,18,11,1,1
33,18,12,1,1
33,18,13,1,1
33,18,14,1,1
33,18,15,1,1
33,18,16,1,1
33,18,17,1,1
33,18,18,1,1
33,18,19,1,1
33,18,20,1,1
33,18,21,1,1
33,18,22,1,1
33,18,23,1,1
33,18,24,1,1
33,18,25,1,1
33,18,26,1,1
33,18,27,1,1
33,18,28,1,1
33,18,29,1,1
33,18,30,1,1
33,18,31,1,1
33,19,1,1,1
33,19,2,1,1
33,19,3,1,1
33,19,4,1,1
33,19,5,1,1
33,19,6,1,1
33,19,7,1,1
33,19,8,1,1
33,19,9,1,1
33,19,10,1,1
33,19,11,1,1
33,19,12,1,1
33,19,13,1,1
33,19,14,1,1
33,19,15,1,1
33,19,16,1,1
33,19,17,1,1
33,19,18,1,1
33,19,19,1,1
33,19,20,1,1
33,19,21,1,1
33,19,22,1,1
33,19,23,1,1
33,19,24,1,1
33,19,25,1,1
33,19,26,1,1
33,19,27,1,1
33,19,28,1,1
33,19,29,1,1
33,19,30,1,1
33,19,31,1,1
33,20,1,1,1
33,20,2,1,1
33,20,3,1,1
33,20,4,1,1
33,20,5,1,1
33,20,6,1,1
33,20,7,1,1
33,20,8,1,1
33,20,9,1,1
33,20,10,1,1
33,20,11,1,1
33,20,12,1,1
33,20,13,1,1
33,20,14,1,1
33,20,15,1,1
33,20,16,1,1
33,20,17,1,1
33,20,18,1,1
33,20,19,1,1
33,20,20,1,1
33,20,21,1,1
33,20,22,1,1
33,20,23,1,1
33,20,24,1,1
33,20,25,1,1
33,20,26,1,1
33,20,27,1,1
33,20,28,1,1
33,20,29,1,1
33,20,30,1,1
33,20,31,1,1
33,21,1,1,1
33,21,2,1,1
33,21,3,1,1
33,21,4,1,1
33,21,5,1,1
33,21,6,1,1
33,21,7,1,1
33,21,8,1,1
33,21,9,1,1
33,21,10,1,1
33,21,11,1,1
33,21,12,1,1
33,21,13,1,1
33,21,14,1,1
33,21,15,1,1
33,21,16,1,1
33,21,17,1,1
33,21,18,1,1
33,21,19,1,1
33,21,20,1,1
33,21,21,1,1
33,21,22,1,1
33,21,23,1,1
33,21,24,1,1
33,21,25,1,1
33,21,26,1,1
33,21,27,1,1
33,21,28,1,1
33,21,29,1,1
33,21,30,1,1
33,21,31,1,1
33,22,1,1,1
33,22,2,1,1
33,22,3,1,1
33,22,4,1,1
33,22,5,1,1
33,22,6,1,1
33,22,7,1,1
33,22,8,1,1
33,22,9,1,1
33,22,10,1,1
33,22,11,1,1
33,22,12,1,1
33,22,13,1,1
33,22,14,1,1
33,22,15,1,1
33,22,16,1,1
33,22,17,1,1
33,22,18,1,1
33,22,19,1,1
33,22,20,1,1
33,22,21,1,1
33,22,22,1,1
33,22,23,1,1
33,22,24,1,1
33,22,25,1,1
33,22,26,1,1
33,22,27,1,1
33,22,28,1,1
33,22,29,1,1
33,22,30,1,1
33,22,31,1,1
33,23,1,1,1
33,23,2,1,1
33,23,3,1,1
33,23,4,1,1
33,23,5,1,1
33,23,6,1,1
33,23,7,1,1
33,23,8,1,1
33,23,9,1,1
33,23,10,1,1
33,23,11,1,1
33,23,12,1,1
33,23,13,1,1
33,23,14,1,1
33,23,15,1,1
33,23,16,1,1
33,23,17,1,1
33,23,18,1,1
33,23,19,1,1
33,23,20,1,1
33,23,21,1,1
33,23,22,1,1
33,23,23,1,1
33,23,24,1,1
33,23,25,1,1
33,23,26,1,1
33,23,27,1,1
33,23,28,1,1
33,23,29,1,1
33,23,30,1,1
33,23,31,1,1
33,24,1,1,1
33,24,2,1,1
33,24,3,1,1
33,24,4,1,1
33,24,5,1,1
33,24,6,1,1
33,24,7,1,1
33,24,8,1,1
33,24,9,1,1
33,24,10,1,1
33,24,11,1,1
33,24,12,1,1
33,24,13,1,1
33,24,14,1,1
33,24,15,1,1
33,24,16,1,1
33,24,17,1,1
33,24,18,1,1
33,24,19,1,1
33,24,20,1,1
33,24,21,1,1
33,24,22,1,1
33,24,23,1,1
33,24,24,1,1
33,24,25,1,1
33,24,26,1,1
33,24,27,1,1
33,24,28,1,1
33,24,29,1,1
33,24,30,1,1
33,24,31,1,1
33,25,1,1,1
33,25,2,1,1
33,25,3,1,1
33,25,4,1,1
33,25,5,1,1
33,25,6,1,1
33,25,7,1,1
33,25,8,1,1
33,25,9,1,1
33,25,10,1,1
33,25,11,1,1
33,25,12,1,1
33,25,13,1,1
33,25,14,1,1
33,25,15,1,1
33,25,16,1,1
33,25,17,1,1
33,25,18,1,1
33,25,19,1,1
33,25,20,1,1
33,25,21,1,1
33,25,22,1,1
33,25,23,1,1
33,25,24,1,1
33,25,25,1,1
33,25,26,1,1
33,25,27,1,1
33,25,28,1,1
33,25,29,1,1
33,25,30,1,1
33,25,31,1,1
33,26,1,1,1
33,26,2,1,1
33,26,3,1,1
33,26,4,1,1
33,26,5,1,1
33,26,6,1,1
33,26,7,1,1
33,26,8,1,1
33,26,9,1,1
33,26,10,1,1
33,26,11,1,1
33,26,12,1,1
33,26,13,1,1
33,26,14,1,1
33,26,15,1,1
33,26,16,1,1
33,26,17,1,1
33,26,18,1,1
33,26,19,1,1
33,26,20,1,1
33,26,21,1,1
33,26,22,1,1
33,26,23,1,1
33,26,24,1,1
33,26,25,1,1
33,26,26,1,1
33,26,27,1,1
33,26,28,1,1
33,26,29,1,1
33,26,30,1,1
33,26,31,1,1
33,27,1,1,1
33,27,2,1,1
33,27,3,1,1
33,27,4,1,1
33,27,5,1,1
33,27,6,1,1
33,27,7,1,1
33,27,8,1,1
33,27,9,1,1
33,27,10,1,1
33,27,11,1,1
33,27,12,1,1
33,27,13,1,1
33,27,14,1,1
33,27,15,1,1
33,27,16,1,1
33,27,17,1,1
33,27,18,1,1
33,27,19,1,1
33,27,20,1,1
33,27,21,1,1
33,27,22,1,1
33,27,23,1,1
33,27,24,1,1
33,27,25,1,1
33,27,26,1,1
33,27,27,1,1
33,27,28,1,1
33,27,29,1,1
33,27,30,1,1
33,27,31,1,1
33,28,1,1,1
33,28,2,1,1
33,28,3,1,1
33,28,4,1,1
33,28,5,1,1
33,28,6,1,1
33,28,7,1,1
33,28,8,1,1
33,28,9,1,1
33,28,10,1,1
33,28,11,1,1
33,28,12,1,1
33,28,13,1,1
33,28,14,1,1
33,28,15,1,1
33,28,16,1,1
33,28,17,1,1
33,28,18,1,1
33,28,19,1,1
33,28,20,1,1
33,28,21,1,1
33,28,22,1,1
33,28,23,1,1
33,28,24,1,1
33,28,25,1,1
33,28,26,1,1
33,28,27,1,1
33,28,28,1,1
33,28,29,1,1
33,28,30,1,1
33,28,31,1,1
33,29,1,1,1
33,29,2,1,1
33,29,3,1,1
33,29,4,1,1
33,29,5,1,1
33,29,6,1,1
33,29,7,1,1
33,29,8,1,1
33,29,9,1,1
33,29,10,1,1
33,29,11,1,1
33,29,12,1,1
33,29,13,1,1
33,29,14,1,1
33,29,15,1,1
33,29,16,1,1
33,29,17,1,1
33,29,18,1,1
33,29,19,1,1
33,29,20,1,1
33,29,21,1,1
33,29,22,1,1
33,29,23,1,1
33,29,24,1,1
33,29,25,1,1
33,29,26,1,1
33,29,27,1,1
33,29,28,1,1
33,29,29,1,1
33,29,30,1,1
33,29,31,1,1
33,30,1,1,1
33,30,2,1,1
33,30,3,1,1
33,30,4,1,1
33,30,5,1,1
33,30,6,1,1
33,30,7,1,1
33,30,8,1,1
33,30,9,1,1
33,30,10,1,1
33,30,11,1,1
33,30,12,1,1
33,30,13,1,1
33,30,14,1,1
33,30,15,1,1
33,30,16,1,1
33,30,17,1,1
33,30,18,1,1
33,30,19,1,1
33,30,20,1,1
33,30,21,1,1
33,30,22,1,1
33,30,23,1,1
33,30,24,1,1
33,30,25,1,1
33,30,26,1,1
33,30,27,1,1
33,30,28,1,1
33,30,29,1,1
33,30,30,1,1
33,30,31,1,1
33,31,1,1,1
33,31,2,1,1
33,31,3,1,1
33,31,4,1,1
33,31,5,1,1
33,31,6,1,1
33,31,7,1,1
33,31,8,1,1
33,31,9,1,1
33,31,10,1,1
33,31,11,1,1
33,31,12,1,1
33,31,13,1,1
33,31,14,1,1
33,31,15,1,1
33,31,16,1,1
33,31,17,1,1
33,31,18,1,1
33,31,19,1,1
33,31,20,1,1
33,31,21,1,1
33,31,22,1,1
33,31,23,1,1
33,31,24,1,1
33,31,25,1,1
33,31,26,1,1
33,31,27,1,1
33,31,28,1,1
33,31,29,1,1
33,31,30,1,1
33,31,31,1,1
34,1,1,1,1
34,1,2,1,1
34,1,3,1,1
34,1,4,1,1
34,1,5,1,1
34,1,6,1,1
34,1,7,1,1
34,1,8,1,1
34,1,9,1,1
34,1,10,1,1
34,1,11,1,1
34,1,12,1,1
34,1,13,1,1
34,1,14,1,1
34,1,15,1,1
34,1,16,1,1
34,1,17,1,1
34,1,18,1,1
34,1,19,1,1
34,1,20,1,1
34,1,21,1,1
34,1,22,1,1
34,1,23,1,1
34,1,24,1,1
34,1,25,1,1
34,1,26,1,1
34,1,27,1,1
34,1,28,1,1
34,1,29,1,1
34,1,30,1,1
34,1,31,1,1
34,2,1,1,1
34,2,2,1,1
34,2,3,1,1
34,2,4,1,1
34,2,5,1,1
34,2,6,1,1
34,2,7,1,1
34,2,8,1,1
34,2,9,1,1
34,2,10,1,1
34,2,11,1,1
34,2,12,1,1
34,2,13,1,1
34,2,14,1,1
34,2,15,1,1
34,2,16,1,1
34,2,17,1,1
34,2,18,1,1
34,2,19,1,1
34,2,20,1,1
34,2,21,1,1
34,2,22,1,1
34,2,23,1,1
34,2,24,1,1
34,2,25,1,1
34,2,26,1,1
34,2,27,1,1
34,2,28,1,1
34,2,29,1,1
34,2,30,1,1
34,2,31,1,1
34,3,1,1,1
34,3,2,1,1
34,3,3,1,1
34,3,4,1,1
34,3,5,1,1
34,3,6,1,1
34,3,7,1,1
34,3,8,1,1
34,3,9,1,1
34,3,10,1,1
34,3,11,1,1
34,3,12,1,1
34,3,13,1,1
34,3,14,1,1
34,3,15,1,1
34,3,16,1,1
34,3,17,1,1
34,3,18,1,1
34,3,19,1,1
34,3,20,1,1
34,3,21,1,1
34,3,22,1,1
34,3,23,1,1
34,3,24,1,1
34,3,25,1,1
34,3,26,1,1
34,3,27,1,1
34,3,28,1,1
34,3,29,1,1
34,3,30,1,1
34,3,31,1,1
34,4,1,1,1
34,4,2,1,1
34,4,3,1,1
34,4,4,1,1
34,4,5,1,1
34,4,6,1,1
34,4,7,1,1
34,4,8,1,1
34,4,9,1,1
34,4,10,1,1
34,4,11,1,1
34,4,12,1,1
34,4,13,1,1
34,4,14,1,1
34,4,15,1,1
34,4,16,1,1
34,4,17,1,1
34,4,18,1,1
34,4,19,1,1
34,4,20,1,1
34,4,21,1,1
34,4,22,1,1
34,4,23,1,1
34,4,24,1,1
34,4,25,1,1
34,4,26,1,1
34,4,27,1,1
34,4,28,1,1
34,4,29,1,1
34,4,30,1,1
34,4,31,1,1
34,5,1,1,1
34,5,2,1,1
34,5,3,1,1
34,5,4,1,1
34,5,5,1,1
34,5,6,1,1
34,5,7,1,1
34,5,8,1,1
34,5,9,1,1
34,5,10,1,1
34,5,11,1,1
34,5,12,1,1
34,5,13,1,1
34,5,14,1,1
34,5,15,1,1
34,5,16,1,1
34,5,17,1,1
34,5,18,1,1
34,5,19,1,1
34,5,20,1,1
34,5,21,1,1
34,5,22,1,1
34,5,23,1,1
34,5,24,1,1
34,5,25,1,1
34,5,26,1,1
34,5,27,1,1
34,5,28,1,1
34,5,29,1,1
34,5,30,1,1
34,5,31,1,1
34,6,1,1,1
34,6,2,1,1
34,6,3,1,1
34,6,4,1,1
34,6,5,1,1
34,6,6,1,1
34,6,7,1,1
34,6,8,1,1
34,6,9,1,1
34,6,10,1,1
34,6,11,1,1
34,6,12,1,1
34,6,13,1,1
34,6,14,1,1
34,6,15,1,1
34,6,16,1,1
34,6,17,1,1
34,6,18,1,1
34,6,19,1,1
34,6,20,1,1
34,6,21,1,1
34,6,22,1,1
34,6,23,1,1
34,6,24,1,1
34,6,25,1,1
34,6,26,1,1
34,6,27,1,1
34,6,28,1,1
34,6,29,1,1
34,6,30,1,1
34,6,31,1,1
34,7,1,1,1
34,7,2,1,1
34,7,3,1,1
34,7,4,1,1
34,7,5,1,1
34,7,6,1,1
34,7,7,1,1
34,7,8,1,1
34,7,9,1,1
34,7,10,1,1
34,7,11,1,1
34,7,12,1,1
34,7,13,1,1
34,7,14,1,1
34,7,15,1,1
34,7,16,1,1
34,7,17,1,1
34,7,18,1,1
34,7,19,1,1
34,7,20,1,1
34,7,21,1,1
34,7,22,1,1
34,7,23,1,1
34,7,24,1,1
34,7,25,1,1
34,7,26,1,1
34,7,27,1,1
34,7,28,1,1
34,7,29,1,1
34,7,30,1,1
34,7,31,1,1
34,8,1,1,1
34,8,2,1,1
34,8,3,1,1
34,8,4,1,1
34,8,5,1,1
34,8,6,1,1
34,8,7,1,1
34,8,8,1,1
34,8,9,1,1
34,8,10,1,1
34,8,11,1,1
34,8,12,1,1
34,8,13,1,1
34,8,14,1,1
34,8,15,1,1
34,8,16,1,1
34,8,17,1,1
34,8,18,1,1
34,8,19,1,1
34,8,20,1,1
34,8,21,1,1
34,8,22,1,1
34,8,23,1,1
34,8,24,1,1
34,8,25,1,1
34,8,26,1,1
34,8,27,1,1
34,8,28,1,1
34,8,29,1,1
34,8,30,1,1
34,8,31,1,1
34,9,1,1,1
34,9,2,1,1
34,9,3,1,1
34,9,4,1,1
34,9,5,1,1
34,9,6,1,1
34,9,7,1,1
34,9,8,1,1
34,9,9,1,1
34,9,10,1,1
34,9,11,1,1
34,9,12,1,1
34,9,13,1,1
34,9,14,1,1
34,9,15,1,1
34,9,16,1,1
34,9,17,1,1
34,9,18,1,1
34,9,19,1,1
34,9,20,1,1
34,9,21,1,1
34,9,22,1,1
34,9,23,1,1
34,9,24,1,1
34,9,25,1,1
34,9,26,1,1
34,9,27,1,1
34,9,28,1,1
34,9,29,1,1
34,9,30,1,1
34,9,31,1,1
34,10,1,1,1
34,10,2,1,1
34,10,3,1,1
34,10,4,1,1
34,10,5,1,1
34,10,6,1,1
34,10,7,1,1
34,10,8,1,1
34,10,9,1,1
34,10,10,1,1
34,10,11,1,1
34,10,12,1,1
34,10,13,1,1
34,10,14,1,1
34,10,15,1,1
34,10,16,1,1
34,10,17,1,1
34,10,18,1,1
34,10,19,1,1
34,10,20,1,1
34,10,21,1,1
34,10,22,1,1
34,10,23,1,1
34,10,24,1,1
34,10,25,1,1
34,10,26,1,1
34,10,27,1,1
34,10,28,1,1
34,10,29,1,1
34,10,30,1,1
34,10,31,1,1
34,11,1,1,1
34,11,2,1,1
34,11,3,1,1
34,11,4,1,1
34,11,5,1,1
34,11,6,1,1
34,11,7,1,1
34,11,8,1,1
34,11,9,1,1
34,11,10,1,1
34,11,11,1,1
34,11,12,1,1
34,11,13,1,1
34,11,14,1,1
34,11,15,1,1
34,11,16,1,1
34,11,17,1,1
34,11,18,1,1
34,11,19,1,1
34,11,20,1,1
34,11,21,1,1
34,11,22,1,1
34,11,23,1,1
34,11,24,1,1
34,11,25,1,1
34,11,26,1,1
34,11,27,1,1
34,11,28,1,1
34,11,29,1,1
34,11,30,1,1
34,11,31,1,1
34,12,1,1,1
34,12,2,1,1
34,12,3,1,1
34,12,4,1,1
34,12,5,1,1
34,12,6,1,1
34,12,7,1,1
34,12,8,1,1
34,12,9,1,1
34,12,10,1,1
34,12,11,1,1
34,12,12,1,1
34,12,13,1,1
34,12,14,1,1
34,12,15,1,1
34,12,16,1,1
34,12,17,1,1
34,12,18,1,1
34,12,19,1,1
34,12,20,1,1
34,12,21,1,1
34,12,22,1,1
34,12,23,1,1
34,12,24,1,1
34,12,25,1,1
34,12,26,1,1
34,12,27,1,1
34,12,28,1,1
34,12,29,1,1
34,12,30,1,1
34,12,31,1,1
34,13,1,1,1
34,13,2,1,1
34,13,3,1,1
34,13,4,1,1
34,13,5,1,1
34,13,6,1,1
34,13,7,1,1
34,13,8,1,1
34,13,9,1,1
34,13,10,1,1
34,13,11,1,1
34,13,12,1,1
34,13,13,1,1
34,13,14,1,1
34,13,15,1,1
34,13,16,1,1
34,13,17,1,1
34,13,18,1,1
34,13,19,1,1
34,13,20,1,1
34,13,21,1,1
34,13,22,1,1
34,13,23,1,1
34,13,24,1,1
34,13,25,1,1
34,13,26,1,1
34,13,27,1,1
34,13,28,1,1
34,13,29,1,1
34,13,30,1,1
34,13,31,1,1
34,14,1,1,1
34,14,2,1,1
34,14,3,1,1
34,14,4,1,1
34,14,5,1,1
34,14,6,1,1
34,14,7,1,1
34,14,8,1,1
34,14,9,1,1
34,14,10,1,1
34,14,11,1,1
34,14,12,1,1
34,14,13,1,1
34,14,14,1,1
34,14,15,1,1
34,14,16,1,1
34,14,17,1,1
34,14,18,1,1
34,14,19,1,1
34,14,20,1,1
34,14,21,1,1
34,14,22,1,1
34,14,23,1,1
34,14,24,1,1
34,14,25,1,1
34,14,26,1,1
34,14,27,1,1
34,14,28,1,1
34,14,29,1,1
34,14,30,1,1
34,14,31,1,1
34,15,1,1,1
34,15,2,1,1
34,15,3,1,1
34,15,4,1,1
34,15,5,1,1
34,15,6,1,1
34,15,7,1,1
34,15,8,1,1
34,15,9,1,1
34,15,10,1,1
34,15,11,1,1
34,15,12,1,1
34,15,13,1,1
34,15,14,1,1
34,15,15,1,1
34,15,16,1,1
34,15,17,1,1
34,15,18,1,1
34,15,19,1,1
34,15,20,1,1
34,15,21,1,1
34,15,22,1,1
34,15,23,1,1
34,15,24,1,1
34,15,25,1,1
34,15,26,1,1
34,15,27,1,1
34,15,28,1,1
34,15,29,1,1
34,15,30,1,1
34,15,31,1,1
34,16,1,1,1
34,16,2,1,1
34,16,3,1,1
34,16,4,1,1
34,16,5,1,1
34,16,6,1,1
34,16,7,1,1
34,16,8,1,1
34,16,9,1,1
34,16,10,1,1
34,16,11,1,1
34,16,12,1,1
34,16,13,1,1
34,16,14,1,1
34,16,15,1,1
34,16,16,1,1
34,16,17,1,1
34,16,18,1,1
34,16,19,1,1
34,16,20,1,1
34,16,21,1,1
34,16,22,1,1
34,16,23,1,1
34,16,24,1,1
34,16,25,1,1
34,16,26,1,1
34,16,27,1,1
34,16,28,1,1
34,16,29,1,1
34,16,30,1,1
34,16,31,1,1
34,17,1,1,1
34,17,2,1,1
34,17,3,1,1
34,17,4,1,1
34,17,5,1,1
34,17,6,1,1
34,17,7,1,1
34,17,8,1,1
34,17,9,1,1
34,17,10,1,1
34,17,11,1,1
34,17,12,1,1
34,17,13,1,1
34,17,14,1,1
34,17,15,1,1
34,17,16,1,1
34,17,17,1,1
34,17,18,1,1
34,17,19,1,1
34,17,20,1,1
34,17,21,1,1
34,17,22,1,1
34,17,23,1,1
34,17,24,1,1
34,17,25,1,1
34,17,26,1,1
34,17,27,1,1
34,17,28,1,1
34,17,29,1,1
34,17,30,1,1
34,17,31,1,1
34,18,1,1,1
34,18,2,1,1
34,18,3,1,1
34,18,4,1,1
34,18,5,1,1
34,18,6,1,1
34,18,7,1,1
34,18,8,1,1
34,18,9,1,1
34,18,10,1,1
34,18,11,1,1
34,18,12,1,1
34,18,13,1,1
34,18,14,1,1
34,18,15,1,1
34,18,16,1,1
34,18,17,1,1
34,18,18,1,1
34,18,19,1,1
34,18,20,1,1
34,18,21,1,1
34,18,22,1,1
34,18,23,1,1
34,18,24,1,1
34,18,25,1,1
34,18,26,1,1
34,18,27,1,1
34,18,28,1,1
34,18,29,1,1
34,18,30,1,1
34,18,31,1,1
34,19,1,1,1
34,19,2,1,1
34,19,3,1,1
34,19,4,1,1
34,19,5,1,1
34,19,6,1,1
34,19,7,1,1
34,19,8,1,1
34,19,9,1,1
34,19,10,1,1
34,19,11,1,1
34,19,12,1,1
34,19,13,1,1
34,19,14,1,1
34,19,15,1,1
34,19,16,1,1
34,19,17,1,1
34,19,18,1,1
34,19,19,1,1
34,19,20,1,1
34,19,21,1,1
34,19,22,1,1
34,19,23,1,1
34,19,24,1,1
34,19,25,1,1
34,19,26,1,1
34,19,27,1,1
34,19,28,1,1
34,19,29,1,1
34,19,30,1,1
34,19,31,1,1
34,20,1,1,1
34,20,2,1,1
34,20,3,1,1
34,20,4,1,1
34,20,5,1,1
34,20,6,1,1
34,20,7,1,1
34,20,8,1,1
34,20,9,1,1
34,20,10,1,1
34,20,11,1,1
34,20,12,1,1
34,20,13,1,1
34,20,14,1,1
34,20,15,1,1
34,20,16,1,1
34,20,17,1,1
34,20,18,1,1
34,20,19,1,1
34,20,20,1,1
34,20,21,1,1
34,20,22,1,1
34,20,23,1,1
34,20,24,1,1
34,20,25,1,1
34,20,26,1,1
34,20,27,1,1
34,20,28,1,1
34,20,29,1,1
34,20,30,1,1
34,20,31,1,1
34,21,1,1,1
34,21,2,1,1
34,21,3,1,1
34,21,4,1,1
34,21,5,1,1
34,21,6,1,1
34,21,7,1,1
34,21,8,1,1
34,21,9,1,1
34,21,10,1,1
34,21,11,1,1
34,21,12,1,1
34,21,13,1,1
34,21,14,1,1
34,21,15,1,1
34,21,16,1,1
34,21,17,1,1
34,21,18,1,1
34,21,19,1,1
34,21,20,1,1
34,21,21,1,1
34,21,22,1,1
34,21,23,1,1
34,21,24,1,1
34,21,25,1,1
34,21,26,1,1
34,21,27,1,1
34,21,28,1,1
34,21,29,1,1
34,21,30,1,1
34,21,31,1,1
34,22,1,1,1
34,22,2,1,1
34,22,3,1,1
34,22,4,1,1
34,22,5,1,1
34,22,6,1,1
34,22,7,1,1
34,22,8,1,1
34,22,9,1,1
34,22,10,1,1
34,22,11,1,1
34,22,12,1,1
34,22,13,1,1
34,22,14,1,1
34,22,15,1,1
34,22,16,1,1
34,22,17,1,1
34,22,18,1,1
34,22,19,1,1
34,22,20,1,1
34,22,21,1,1
34,22,22,1,1
34,22,23,1,1
34,22,24,1,1
34,22,25,1,1
34,22,26,1,1
34,22,27,1,1
34,22,28,1,1
34,22,29,1,1
34,22,30,1,1
34,22,31,1,1
34,23,1,1,1
34,23,2,1,1
34,23,3,1,1
34,23,4,1,1
34,23,5,1,1
34,23,6,1,1
34,23,7,1,1
34,23,8,1,1
34,23,9,1,1
34,23,10,1,1
34,23,11,1,1
34,23,12,1,1
34,23,13,1,1
34,23,14,1,1
34,23,15,1,1
34,23,16,1,1
34,23,17,1,1
34,23,18,1,1
34,23,19,1,1
34,23,20,1,1
34,23,21,1,1
34,23,22,1,1
34,23,23,1,1
34,23,24,1,1
34,23,25,1,1
34,23,26,1,1
34,23,27,1,1
34,23,28,1,1
34,23,29,1,1
34,23,30,1,1
34,23,31,1,1
34,24,1,1,1
34,24,2,1,1
34,24,3,1,1
34,24,4,1,1
34,24,5,1,1
34,24,6,1,1
34,24,7,1,1
34,24,8,1,1
34,24,9,1,1
34,24,10,1,1
34,24,11,1,1
34,24,12,1,1
34,24,13,1,1
34,24,14,1,1
34,24,15,1,1
34,24,16,1,1
34,24,17,1,1
34,24,18,1,1
34,24,19,1,1
34,24,20,1,1
34,24,21,1,1
34,24,22,1,1
34,24,23,1,1
34,24,24,1,1
34,24,25,1,1
34,24,26,1,1
34,24,27,1,1
34,24,28,1,1
34,24,29,1,1
34,24,30,1,1
34,24,31,1,1
34,25,1,1,1
34,25,2,1,1
34,25,3,1,1
34,25,4,1,1
34,25,5,1,1
34,25,6,1,1
34,25,7,1,1
34,25,8,1,1
34,25,9,1,1
34,25,10,1,1
34,25,11,1,1
34,25,12,1,1
34,25,13,1,1
34,25,14,1,1
34,25,15,1,1
34,25,16,1,1
34,25,17,1,1
34,25,18,1,1
34,25,19,1,1
34,25,20,1,1
34,25,21,1,1
34,25,22,1,1
34,25,23,1,1
34,25,24,1,1
34,25,25,1,1
34,25,26,1,1
34,25,27,1,1
34,25,28,1,1
34,25,29,1,1
34,25,30,1,1
34,25,31,1,1
34,26,1,1,1
34,26,2,1,1
34,26,3,1,1
34,26,4,1,1
34,26,5,1,1
34,26,6,1,1
34,26,7,1,1
34,26,8,1,1
34,26,9,1,1
34,26,10,1,1
34,26,11,1,1
34,26,12,1,1
34,26,13,1,1
34,26,14,1,1
34,26,15,1,1
34,26,16,1,1
34,26,17,1,1
34,26,18,1,1
34,26,19,1,1
34,26,20,1,1
34,26,21,1,1
34,26,22,1,1
34,26,23,1,1
34,26,24,1,1
34,26,25,1,1
34,26,26,1,1
34,26,27,1,1
34,26,28,1,1
34,26,29,1,1
34,26,30,1,1
34,26,31,1,1
34,27,1,1,1
34,27,2,1,1
34,27,3,1,1
34,27,4,1,1
34,27,5,1,1
34,27,6,1,1
34,27,7,1,1
34,27,8,1,1
34,27,9,1,1
34,27,10,1,1
34,27,11,1,1
34,27,12,1,1
34,27,13,1,1
34,27,14,1,1
34,27,15,1,1
34,27,16,1,1
34,27,17,1,1
34,27,18,1,1
34,27,19,1,1
34,27,20,1,1
34,27,21,1,1
34,27,22,1,1
34,27,23,1,1
34,27,24,1,1
34,27,25,1,1
34,27,26,1,1
34,27,27,1,1
34,27,28,1,1
34,27,29,1,1
34,27,30,1,1
34,27,31,1,1
34,28,1,1,1
34,28,2,1,1
34,28,3,1,1
34,28,4,1,1
34,28,5,1,1
34,28,6,1,1
34,28,7,1,1
34,28,8,1,1
34,28,9,1,1
34,28,10,1,1
34,28,11,1,1
34,28,12,1,1
34,28,13,1,1
34,28,14,1,1
34,28,15,1,1
34,28,16,1,1
34,28,17,1,1
34,28,18,1,1
34,28,19,1,1
34,28,20,1,1
34,28,21,1,1
34,28,22,1,1
34,28,23,1,1
34,28,24,1,1
34,28,25,1,1
34,28,26,1,1
34,28,27,1,1
