SectorOrigin,SectorDestination,country,gamma_IO
6,38,13,0.007191511
6,39,13,0.026158557
6,40,13,0
7,1,13,0.0197107
7,2,13,0.028863848
7,3,13,0.00806134
7,4,13,0.008582364
7,5,13,0.010948586
7,6,13,0.006897476
7,7,13,0.049999744
7,8,13,0.046231856
7,9,13,0.012978654
7,10,13,0.020106767
7,11,13,0.025390241
7,12,13,0.007039506
7,13,13,0.007550611
7,14,13,0.00177566
7,15,13,0.008475742
7,16,13,0.002602133
7,17,13,0.009237385
7,18,13,0.008561964
7,19,13,0.000796489
7,20,13,0.007702001
7,21,13,0.058105114
7,22,13,0.012423308
7,23,13,0.013330368
7,24,13,0.004722818
7,25,13,0.082698482
7,26,13,0.085530545
7,27,13,0.046779472
7,28,13,0.01287549
7,29,13,0.004756643
7,30,13,0.003201728
7,31,13,0.002921108
7,32,13,0.023642104
7,33,13,0.004451121
7,34,13,0.018524315
7,35,13,0.008529181
7,36,13,0.005336421
7,37,13,0.002515568
7,38,13,0.006343969
7,39,13,0.006873883
7,40,13,0
8,1,13,0.049661098
8,2,13,0.020882265
8,3,13,0.023090872
8,4,13,0.057037847
8,5,13,0.051656815
8,6,13,0.043787837
8,7,13,0.029635237
8,8,13,0.19093541
8,9,13,0.246127887
8,10,13,0.045112411
8,11,13,0.015634492
8,12,13,0.035595283
8,13,13,0.034902086
8,14,13,0.046607899
8,15,13,0.034515632
8,16,13,0.007650929
8,17,13,0.026580256
8,18,13,0.014515405
8,19,13,0.000674192
8,20,13,0.02250572
8,21,13,0.004785869
8,22,13,0.01256334
8,23,13,0.01176055
8,24,13,0.008839255
8,25,13,0.007260796
8,26,13,0.003869741
8,27,13,0.004307918
8,28,13,0.015579259
8,29,13,0.001576762
8,30,13,0.002785309
8,31,13,0.011223406
8,32,13,0.00470977
8,33,13,0.004557592
8,34,13,0.022701003
8,35,13,0.007066181
8,36,13,0.005242746
8,37,13,0.004527248
8,38,13,0.073587499
8,39,13,0.00808822
8,40,13,0
9,1,13,0.003369803
9,2,13,0.006844342
9,3,13,0.016619434
9,4,13,0.015287121
9,5,13,0.024381245
9,6,13,0.018667215
9,7,13,0.003061356
9,8,13,0.01772027
9,9,13,0.050659168
9,10,13,0.009599673
9,11,13,0.00148276
9,12,13,0.008886998
9,13,13,0.026017443
9,14,13,0.010228383
9,15,13,0.037771486
9,16,13,0.027968226
9,17,13,0.026098455
9,18,13,0.034090667
9,19,13,0.003473873
9,20,13,0.020891243
9,21,13,0.004371117
9,22,13,0.028287783
9,23,13,0.008245738
9,24,13,0.001822207
9,25,13,0.018494743
9,26,13,0.002699971
9,27,13,0.002883716
9,28,13,0.006414158
9,29,13,0.00133864
9,30,13,0.00109858
9,31,13,0.004939891
9,32,13,0.010871211
9,33,13,0.001821149
9,34,13,0.007210708
9,35,13,0.003837761
9,36,13,0.001665098
9,37,13,0.002375423
9,38,13,0.017535584
9,39,13,0.006315531
9,40,13,0
10,1,13,0.001940111
10,2,13,0.030236111
10,3,13,0.007364497
10,4,13,0.001239487
10,5,13,0.006283116
10,6,13,0.002658542
10,7,13,0.001574824
10,8,13,0.006491303
10,9,13,0.005614376
10,10,13,0.056337087
10,11,13,0.019264727
10,12,13,0.004505211
10,13,13,0.011406033
10,14,13,0.0030665
10,15,13,0.020493746
10,16,13,0.000268824
10,17,13,0.026599275
10,18,13,0.01103892
10,19,13,0.000687004
10,20,13,0.005967047
10,21,13,0.002072035
10,22,13,0.137847979
10,23,13,0.001720818
10,24,13,0.001556133
10,25,13,0.002851227
10,26,13,0.007843978
10,27,13,0.000468433
10,28,13,0.00132358
10,29,13,0.001173151
10,30,13,0.000890095
10,31,13,0.02282175
10,32,13,0.001066989
10,33,13,0.000244269
10,34,13,0.002147583
10,35,13,0.002105605
10,36,13,0.000826555
10,37,13,0.000499794
10,38,13,0.005564382
10,39,13,0.001145766
10,40,13,0
11,1,13,0.003942624
11,2,13,0.032917284
11,3,13,0.003182146
11,4,13,0.005030745
11,5,13,0.010807243
11,6,13,0.009667844
11,7,13,0.008125663
11,8,13,0.00477092
11,9,13,0.02208571
11,10,13,0.037815338
11,11,13,0.319803501
11,12,13,0.194154548
11,13,13,0.145420581
11,14,13,0.00302084
11,15,13,0.109518617
11,16,13,0.007107016
11,17,13,0.022158767
11,18,13,0.076960415
11,19,13,0.004277021
11,20,13,0.031497753
11,21,13,0.005406591
11,22,13,0.045320763
11,23,13,0.001410348
11,24,13,0.00086815
11,25,13,0.003475951
11,26,13,0.004918934
11,27,13,0.004373045
11,28,13,0.009335852
11,29,13,0.00033754
11,30,13,0.000421724
11,31,13,0.002279558
11,32,13,0.000999349
11,33,13,0.000679354
11,34,13,0.003859065
11,35,13,0.003436714
11,36,13,0.000695422
11,37,13,0.000332667
11,38,13,0.001019223
11,39,13,0.00114965
11,40,13,0
12,1,13,0.005036834
12,2,13,0.02093188
12,3,13,0.013974867
12,4,13,0.009493054
12,5,13,0.020689779
12,6,13,0.006896347
12,7,13,0.008143019
12,8,13,0.020006604
12,9,13,0.024294589
12,10,13,0.020859844
12,11,13,0.015169184
12,12,13,0.157368366
12,13,13,0.079124102
12,14,13,0.009030673
12,15,13,0.021137808
12,16,13,0.008058241
12,17,13,0.01361631
12,18,13,0.095443685
12,19,13,0.001772673
12,20,13,0.04875299
12,21,13,0.011006252
12,22,13,0.039026541
12,23,13,0.008308796
12,24,13,0.007265017
12,25,13,0.0055762
12,26,13,0.007890985
12,27,13,0.007015241
12,28,13,0.014976711
12,29,13,0.002363366
12,30,13,0.002231583
12,31,13,0.015748389
12,32,13,0.017142222
12,33,13,0.006266024
12,34,13,0.008674144
12,35,13,0.003287877
12,36,13,0.007099202
12,37,13,0.002016873
12,38,13,0.006250091
12,39,13,0.003997123
12,40,13,0
13,1,13,0.010014333
13,2,13,0.060332346
13,3,13,0.005675759
13,4,13,0.013689095
13,5,13,0.009559669
13,6,13,0.017059808
13,7,13,0.018940117
13,8,13,0.016160431
13,9,13,0.023464919
13,10,13,0.021168469
13,11,13,0.017027606
13,12,13,0.041411174
13,13,13,0.085099148
13,14,13,0.008888714
13,15,13,0.021252598
13,16,13,0.00707381
13,17,13,0.027966868
13,18,13,0.154751539
13,19,13,0.005990021
13,20,13,0.013583012
13,21,13,0.009923133
13,22,13,0.028385689
13,23,13,0.006725331
13,24,13,0.003032481
13,25,13,0.015466984
13,26,13,0.004045334
13,27,13,0.005411897
13,28,13,0.011890055
13,29,13,0.001906414
13,30,13,0.001798738
13,31,13,0.00860206
13,32,13,0.00835565
13,33,13,0.001400589
13,34,13,0.007135951
13,35,13,0.005915719
13,36,13,0.017675667
13,37,13,0.001904708
13,38,13,0.003056439
13,39,13,0.004788646
13,40,13,0
14,1,13,7.85623E-05
14,2,13,0.000124153
14,3,13,0.000161524
14,4,13,0.000342748
14,5,13,0.000105011
14,6,13,0.005115105
14,7,13,0.001944885
14,8,13,0.005077977
14,9,13,0.000274623
14,10,13,0.000384167
14,11,13,9.60219E-05
14,12,13,0.000584937
14,13,13,0.000954867
14,14,13,0.362600323
14,15,13,0.001538306
14,16,13,0.008549929
14,17,13,0.002450589
14,18,13,0.001837319
14,19,13,5.3015E-05
14,20,13,0.000714531
14,21,13,0.000510616
14,22,13,0.000386971
14,23,13,0.000747762
14,24,13,0.000595955
14,25,13,0.000310408
14,26,13,0.000297602
14,27,13,0.000191085
14,28,13,0.000232395
14,29,13,0.000754193
14,30,13,0.001805529
14,31,13,0.0008704
14,32,13,0.00362172
14,33,13,0.017865733
14,34,13,0.014948254
14,35,13,0.000992038
14,36,13,0.00446247
14,37,13,0.001021826
14,38,13,0.000192245
14,39,13,0.00052728
14,40,13,0
15,1,13,0.000878105
15,2,13,0.00551721
15,3,13,0.001376744
15,4,13,0.002090974
15,5,13,0.00388913
15,6,13,0.002126352
15,7,13,0.002375283
15,8,13,0.001477476
15,9,13,0.002743582
15,10,13,0.004733646
15,11,13,0.002527539
15,12,13,0.008095747
15,13,13,0.025393546
15,14,13,0.05263343
15,15,13,0.136392904
15,16,13,0.048932076
15,17,13,0.022136277
15,18,13,0.070429035
15,19,13,0.001541565
15,20,13,0.004321943
15,21,13,0.013833705
15,22,13,0.017639032
15,23,13,0.004343809
15,24,13,0.001129191
15,25,13,0.00782425
15,26,13,0.007501127
15,27,13,0.004816819
15,28,13,0.005857973
15,29,13,0.019341932
15,30,13,0.000491036
15,31,13,0.0032674
15,32,13,0.001857462
15,33,13,0.010817322
15,34,13,0.016380702
15,35,13,0.003586374
15,36,13,0.002218796
15,37,13,0.000852153
15,38,13,0.001114513
15,39,13,0.002212425
15,40,13,0
16,1,13,0.000294255
16,2,13,0.000868443
16,3,13,0.000273509
16,4,13,0.000434454
16,5,13,0.000671126
16,6,13,0.001254545
16,7,13,0.003461702
16,8,13,0.000738232
16,9,13,0.040665373
16,10,13,0.000719182
16,11,13,0.000348487
16,12,13,0.001797773
16,13,13,0.001921278
16,14,13,0.119297198
16,15,13,0.025444885
16,16,13,0.449512107
16,17,13,0.02071593
16,18,13,0.008014283
16,19,13,0.000230518
16,20,13,0.000626525
16,21,13,0.000875105
16,22,13,0.001218715
16,23,13,0.013330544
16,24,13,0.000969724
16,25,13,0.001701257
16,26,13,0.001630986
16,27,13,0.001047359
16,28,13,0.001273744
16,29,13,0.03335441
16,30,13,0.00148202
16,31,13,0.000625129
16,32,13,0.009458759
16,33,13,0.009427481
16,34,13,0.004383965
16,35,13,0.001173315
16,36,13,0.002417297
16,37,13,0.000923122
16,38,13,0.00110405
16,39,13,0.00284533
16,40,13,0
17,1,13,0.000305166
17,2,13,0.001858996
17,3,13,0.000422527
17,4,13,0.001884759
17,5,13,0.000724139
17,6,13,0.0023114
17,7,13,0.002960192
17,8,13,0.002688638
17,9,13,0.001980015
17,10,13,0.00106121
17,11,13,0.001211394
17,12,13,0.002077944
17,13,13,0.00895704
17,14,13,0.004940271
17,15,13,0.003457435
17,16,13,0.004030102
17,17,13,0.059338568
17,18,13,0.01742828
17,19,13,0.00021973
17,20,13,0.002173203
17,21,13,0.00311479
17,22,13,0.002023578
17,23,13,0.000851115
17,24,13,0.001044322
17,25,13,0.001485296
17,26,13,0.001423947
17,27,13,0.000914355
17,28,13,0.001112023
17,29,13,0.004094371
17,30,13,0.000753001
17,31,13,0.001858199
17,32,13,0.00355437
17,33,13,0.003100499
17,34,13,0.014213558
17,35,13,0.002957036
17,36,13,0.002758268
17,37,13,0.002270976
17,38,13,0.023360962
17,39,13,0.001487152
17,40,13,0
18,1,13,0.007466897
18,2,13,0.005536568
18,3,13,0.00121401
18,4,13,0.001441028
18,5,13,0.001455841
18,6,13,0.001418521
18,7,13,0.001466613
18,8,13,0.001326713
18,9,13,0.003642147
18,10,13,0.002842463
18,11,13,0.003226108
18,12,13,0.003546662
18,13,13,0.015071665
18,14,13,0.000926169
18,15,13,0.005087362
18,16,13,0.000895981
18,17,13,0.053775216
18,18,13,0.022656115
18,19,13,0.789200988
18,20,13,0.001626169
18,21,13,0.001590287
18,22,13,0.004075505
18,23,13,0.003405342
18,24,13,0.000811708
18,25,13,0.03843711
18,26,13,0.03692495
18,27,13,0.102334246
18,28,13,0.006077461
18,29,13,0.001896417
18,30,13,0.000487173
18,31,13,0.000767323
18,32,13,0.005369127
18,33,13,0.001075656
18,34,13,0.003464893
18,35,13,0.001148525
18,36,13,0.002492088
18,37,13,0.000413858
18,38,13,0.000930595
18,39,13,0.002210773
18,40,13,0
19,1,13,0.000221178
19,2,13,0.000508532
19,3,13,9.52038E-05
19,4,13,0.000127681
19,5,13,0.000139317
19,6,13,0.000167288
19,7,13,0.000184739
19,8,13,0.000132685
19,9,13,0.000135145
19,10,13,0.000202756
19,11,13,0.000162288
19,12,13,0.000732651
19,13,13,0.001016415
19,14,13,9.38093E-05
19,15,13,0.000508819
19,16,13,6.43005E-05
19,17,13,0.001237785
19,18,13,0.01070018
19,19,13,0.000429346
19,20,13,0.000212358
19,21,13,0.000253424
19,22,13,0.000260532
19,23,13,0.00042594
19,24,13,0.000117759
19,25,13,0.031351771
19,26,13,0.03011838
19,27,13,0.083470449
19,28,13,0.004957161
19,29,13,7.80981E-05
19,30,13,3.17906E-05
19,31,13,0.001836202
19,32,13,0.002957327
19,33,13,0.000221706
19,34,13,0.000190428
19,35,13,5.28725E-05
19,36,13,0.000249563
19,37,13,5.21523E-05
19,38,13,0.000214981
19,39,13,0.000134108
19,40,13,0
20,1,13,0.000756251
20,2,13,0.00081247
20,3,13,0.000783495
20,4,13,0.003618327
20,5,13,0.009064394
20,6,13,0.002287996
20,7,13,0.001459275
20,8,13,0.004273031
20,9,13,0.003003221
20,10,13,0.002017966
20,11,13,0.007409855
20,12,13,0.002924379
20,13,13,0.003661459
20,14,13,0.001967958
20,15,13,0.002180934
20,16,13,0.000630703
20,17,13,0.001939128
20,18,13,0.004355237
20,19,13,0.001226593
20,20,13,0.031773525
20,21,13,0.000719206
20,22,13,0.004296238
20,23,13,0.00091835
20,24,13,0.005173053
20,25,13,0.001004611
20,26,13,0.003450976
20,27,13,0.0015371
20,28,13,0.001537453
20,29,13,0.000319343
20,30,13,0.000880121
20,31,13,0.001397525
20,32,13,0.000609487
20,33,13,0.001941516
20,34,13,0.006767151
20,35,13,0.001184887
20,36,13,0.001941994
20,37,13,0.003195319
20,38,13,0.002713186
20,39,13,0.004737083
20,40,13,0
21,1,13,0.014317977
21,2,13,0.060553969
21,3,13,0.018160606
21,4,13,0.033486325
21,5,13,0.028935018
21,6,13,0.025473183
21,7,13,0.035198083
21,8,13,0.05352716
21,9,13,0.030959641
21,10,13,0.063090114
21,11,13,0.058991229
21,12,13,0.026676252
21,13,13,0.022878553
21,14,13,0.001178088
21,15,13,0.013033681
21,16,13,0.005105097
21,17,13,0.020739175
21,18,13,0.013666407
21,19,13,0.001149894
21,20,13,0.022486149
21,21,13,0.086532541
21,22,13,0.00645446
21,23,13,0.013998248
21,24,13,0.03494922
21,25,13,0.034494252
21,26,13,0.037290328
21,27,13,0.003285046
21,28,13,0.015485433
21,29,13,0.014464901
21,30,13,0.005482291
21,31,13,0.008204317
21,32,13,0.006673316
21,33,13,0.005445822
21,34,13,0.018157936
21,35,13,0.012644668
21,36,13,0.025870243
21,37,13,0.021511495
21,38,13,0.02135539
21,39,13,0.02290876
21,40,13,0
22,1,13,0.001885731
22,2,13,0.008164548
22,3,13,0.005000781
22,4,13,0.006214784
22,5,13,0.007061077
22,6,13,0.007837162
22,7,13,0.001693169
22,8,13,0.008266595
22,9,13,0.006251833
22,10,13,0.01633646
22,11,13,0.003191571
22,12,13,0.008204446
22,13,13,0.009301084
22,14,13,0.005670972
22,15,13,0.003854105
22,16,13,0.002247197
22,17,13,0.012675274
22,18,13,0.0060384
22,19,13,0.002513282
22,20,13,0.009238194
22,21,13,0.017365611
22,22,13,0.011203063
22,23,13,0.009907556
22,24,13,0.022978348
22,25,13,0.013434554
22,26,13,0.015255844
22,27,13,0.005468089
22,28,13,0.035212493
22,29,13,0.020706891
22,30,13,0.00274244
22,31,13,0.021362781
22,32,13,0.002346436
22,33,13,0.003532388
22,34,13,0.015706917
22,35,13,0.002863251
22,36,13,0.007982564
22,37,13,0.015979914
22,38,13,0.010761254
22,39,13,0.01180561
22,40,13,0
23,1,13,0.06408471
23,2,13,0.047611734
23,3,13,0.080818817
23,4,13,0.072210176
23,5,13,0.076101809
23,6,13,0.080359953
23,7,13,0.091190779
23,8,13,0.076350366
23,9,13,0.079844963
23,10,13,0.063710009
23,11,13,0.047697383
23,12,13,0.092152413
23,13,13,0.069686638
23,14,13,0.013464313
23,15,13,0.145957075
23,16,13,0.051477379
23,17,13,0.184973893
23,18,13,0.146336314
23,19,13,0.015831593
23,20,13,0.072895999
23,21,13,0.090101617
23,22,13,0.073004638
23,23,13,0.046313024
23,24,13,0.038467678
23,25,13,0.061303506
23,26,13,0.058980723
23,27,13,0.058549327
23,28,13,0.058415464
23,29,13,0.026857117
23,30,13,0.010083697
23,31,13,0.017799643
23,32,13,0.022064063
23,33,13,0.023815877
23,34,13,0.038373203
23,35,13,0.030370763
23,36,13,0.019327844
23,37,13,0.013008172
23,38,13,0.034122253
23,39,13,0.026902624
23,40,13,0
24,1,13,0.000858582
24,2,13,0.004970132
24,3,13,0.001350845
24,4,13,0.002480461
24,5,13,0.001191928
24,6,13,0.002194155
24,7,13,0.002291125
24,8,13,0.003089526
24,9,13,0.002348357
24,10,13,0.001983456
24,11,13,0.00114285
24,12,13,0.002553348
24,13,13,0.003248077
24,14,13,0.003418039
24,15,13,0.005305168
24,16,13,0.00239142
24,17,13,0.003618563
24,18,13,0.002283438
24,19,13,0.00031219
24,20,13,0.001768694
24,21,13,0.001238124
24,22,13,0.001433814
24,23,13,0.003473812
24,24,13,0.021909956
24,25,13,0.002034434
24,26,13,0.001848051
24,27,13,0.061213862
24,28,13,0.005111184
24,29,13,0.003565842
24,30,13,0.00424946
24,31,13,0.001137319
24,32,13,0.002207379
24,33,13,0.006041315
24,34,13,0.010399667
24,35,13,0.003249869
24,36,13,0.009346634
24,37,13,0.006885565
24,38,13,0.021583947
24,39,13,0.006229503
24,40,13,0
25,1,13,0.006462102
25,2,13,0.041276605
25,3,13,0.010665325
25,4,13,0.012849575
25,5,13,0.013752149
25,6,13,0.011875545
25,7,13,0.086052215
25,8,13,0.019214408
25,9,13,0.011504476
25,10,13,0.018257293
25,11,13,0.009872115
25,12,13,0.010079112
25,13,13,0.011872548
25,14,13,0.010720372
25,15,13,0.014973639
25,16,13,0.005507881
25,17,13,0.00726973
25,18,13,0.012806873
25,19,13,0.002420653
25,20,13,0.018262824
25,21,13,0.087365366
25,22,13,0.027338417
25,23,13,0.037338348
25,24,13,0.004746889
25,25,13,0.01610578
25,26,13,0.03591443
25,27,13,0.024221909
25,28,13,0.011752875
25,29,13,0.003698492
25,30,13,0.001814612
25,31,13,0.003818862
25,32,13,0.005652276
25,33,13,0.002143564
25,34,13,0.004906929
25,35,13,0.004548151
25,36,13,0.003086349
25,37,13,0.0024469
25,38,13,0.002512505
25,39,13,0.006826695
25,40,13,0
26,1,13,9.52538E-05
26,2,13,0.000125401
26,3,13,0.000110937
26,4,13,8.83071E-05
26,5,13,9.73127E-05
26,6,13,9.89579E-05
26,7,13,0.000177342
26,8,13,8.33074E-05
26,9,13,9.26181E-05
26,10,13,8.50764E-05
26,11,13,0.00011553
26,12,13,0.000117959
26,13,13,8.89494E-05
26,14,13,7.56965E-05
26,15,13,0.000105734
26,16,13,3.88671E-05
26,17,13,5.13196E-05
26,18,13,0.000168316
26,19,13,3.17753E-05
26,20,13,0.000103065
26,21,13,6.36115E-05
26,22,13,0.000117255
26,23,13,8.18821E-05
26,24,13,0.000104998
26,25,13,0.00023404
26,26,13,0.000151178
26,27,13,0.001309757
26,28,13,7.04999E-05
26,29,13,2.15551E-05
26,30,13,1.93545E-05
26,31,13,2.49273E-05
26,32,13,4.98222E-05
26,33,13,1.8883E-05
26,34,13,4.32373E-05
26,35,13,4.00902E-05
26,36,13,2.84505E-05
26,37,13,2.32557E-05
26,38,13,4.36262E-05
26,39,13,4.75449E-05
26,40,13,0
27,1,13,7.14846E-05
27,2,13,8.68557E-05
27,3,13,8.89107E-05
27,4,13,8.20046E-05
27,5,13,8.617E-05
27,6,13,9.39159E-05
27,7,13,9.84848E-05
27,8,13,8.2498E-05
27,9,13,8.68892E-05
27,10,13,7.69563E-05
27,11,13,7.3174E-05
27,12,13,7.4768E-05
27,13,13,9.35394E-05
27,14,13,8.03756E-05
27,15,13,0.000112224
27,16,13,4.12821E-05
27,17,13,5.44894E-05
27,18,13,0.000340931
27,19,13,6.44777E-05
27,20,13,8.91496E-05
27,21,13,5.79273E-05
27,22,13,9.90083E-05
27,23,13,7.16468E-05
27,24,13,6.33928E-05
27,25,13,0.000364007
27,26,13,0.000931415
27,27,13,0.003538079
27,28,13,0.00028553
27,29,13,3.5066E-05
27,30,13,0.0001174
27,31,13,4.71651E-05
27,32,13,0.000150048
27,33,13,5.68912E-05
27,34,13,0.000130293
27,35,13,0.000120755
27,36,13,7.23996E-05
27,37,13,9.4652E-05
27,38,13,4.83689E-05
27,39,13,8.3438E-05
27,40,13,0
28,1,13,0.001037765
28,2,13,0.004852281
28,3,13,0.000691841
28,4,13,0.001213781
28,5,13,0.001306596
28,6,13,0.001143848
28,7,13,0.007855136
28,8,13,0.000831725
28,9,13,0.001178402
28,10,13,0.001544233
28,11,13,0.000730677
28,12,13,0.000746011
28,13,13,0.001181517
28,14,13,0.001068807
28,15,13,0.001492873
28,16,13,0.00054912
28,17,13,0.000724815
28,18,13,0.000904795
28,19,13,0.000171013
28,20,13,0.001937144
28,21,13,0.000699535
28,22,13,0.002570297
28,23,13,0.003683576
28,24,13,0.004303917
28,25,13,0.010357984
28,26,13,0.003870067
28,27,13,0.072357191
28,28,13,0.002601029
28,29,13,0.000411304
28,30,13,0.000665608
28,31,13,0.00031111
28,32,13,0.001091973
28,33,13,0.00041412
28,34,13,0.000947977
28,35,13,0.000878691
28,36,13,0.000420266
28,37,13,0.000561008
28,38,13,0.00022997
28,39,13,0.00168568
28,40,13,0
29,1,13,0.0036269
29,2,13,0.005625921
29,3,13,0.003020784
29,4,13,0.00763138
29,5,13,0.003966048
29,6,13,0.02209635
29,7,13,0.004301181
29,8,13,0.00478522
29,9,13,0.005285989
29,10,13,0.006473376
29,11,13,0.001990045
29,12,13,0.007456841
29,13,13,0.006000917
29,14,13,0.002778506
29,15,13,0.009758884
29,16,13,0.003721278
29,17,13,0.016660018
29,18,13,0.00348306
29,19,13,0.000658347
29,20,13,0.005800059
29,21,13,0.005324842
29,22,13,0.006310081
29,23,13,0.017619589
29,24,13,0.017284353
29,25,13,0.011273865
29,26,13,0.032652329
29,27,13,0.014041995
29,28,13,0.025101779
29,29,13,0.021481703
29,30,13,0.029649489
29,31,13,0.004025343
29,32,13,0.019038467
29,33,13,0.020020143
29,34,13,0.028493159
29,35,13,0.025735169
29,36,13,0.019039581
29,37,13,0.007202429
29,38,13,0.010078116
29,39,13,0.026994768
29,40,13,0
30,1,13,0.012654898
30,2,13,0.013596719
30,3,13,0.010135492
30,4,13,0.016326483
30,5,13,0.012035773
30,6,13,0.014555309
30,7,13,0.023027614
30,8,13,0.013733452
30,9,13,0.014184673
30,10,13,0.01158073
30,11,13,0.006983943
30,12,13,0.018308986
30,13,13,0.016723035
30,14,13,0.007314106
30,15,13,0.01551325
30,16,13,0.007769568
30,17,13,0.030768845
30,18,13,0.011435478
30,19,13,0.001309867
30,20,13,0.013778913
30,21,13,0.010996992
30,22,13,0.013800118
30,23,13,0.034047535
30,24,13,0.021749814
30,25,13,0.020586782
30,26,13,0.047747099
30,27,13,0.017343108
30,28,13,0.026522601
30,29,13,0.041717623
30,30,13,0.185322148
30,31,13,0.008238669
30,32,13,0.035262004
30,33,13,0.020028374
30,34,13,0.02615568
30,35,13,0.029267606
30,36,13,0.016560228
30,37,13,0.007726884
30,38,13,0.011650142
30,39,13,0.008192998
30,40,13,0
31,1,13,0.002020325
31,2,13,0.001546031
31,3,13,0.000527574
31,4,13,0.002906275
31,5,13,0.002693487
31,6,13,0.002333148
31,7,13,0.005115093
31,8,13,0.001409886
31,9,13,0.003847067
31,10,13,0.001166771
31,11,13,0.002471293
31,12,13,0.006495863
31,13,13,0.003715844
31,14,13,0.001806527
31,15,13,0.002130369
31,16,13,0.001389328
31,17,13,0.007242938
31,18,13,0.001141635
31,19,13,0.000619239
31,20,13,0.003253482
31,21,13,0.002093877
31,22,13,0.002592034
31,23,13,0.036315351
31,24,13,0.01138332
31,25,13,0.012275643
31,26,13,0.009433035
31,27,13,0.064002809
31,28,13,0.018907977
31,29,13,0.01129115
31,30,13,0.008996534
31,31,13,0.004933571
31,32,13,0.019952358
31,33,13,0.005237576
31,34,13,0.004546456
31,35,13,0.014608892
31,36,13,0.009103376
31,37,13,0.017699289
31,38,13,0.005869258
31,39,13,0.006678569
31,40,13,0
32,1,13,0.000725581
32,2,13,0.003553306
32,3,13,0.000727664
32,4,13,0.001249047
32,5,13,0.001100558
32,6,13,0.001563835
32,7,13,0.003641257
32,8,13,0.000579442
32,9,13,0.003100466
32,10,13,0.00167723
32,11,13,0.000812581
32,12,13,0.002091076
32,13,13,0.001442732
32,14,13,0.000619156
32,15,13,0.000898849
32,16,13,0.000655156
32,17,13,0.001563287
32,18,13,0.00063677
32,19,13,0.000127944
32,20,13,0.0013788
32,21,13,0.000780007
32,22,13,0.003382631
32,23,13,0.00456622
32,24,13,0.002845415
32,25,13,0.005724441
32,26,13,0.021086466
32,27,13,0.029527438
32,28,13,0.026187871
32,29,13,0.003658974
32,30,13,0.002029549
32,31,13,0.000768526
32,32,13,0.007883962
32,33,13,0.003401127
32,34,13,0.00505412
32,35,13,0.003333971
32,36,13,0.000256427
32,37,13,0.001946088
32,38,13,0.004653663
32,39,13,0.00694857
32,40,13,0
33,1,13,0.000838116
33,2,13,0.001152967
33,3,13,0.001078465
33,4,13,0.001608012
33,5,13,0.001238525
33,6,13,0.003608312
33,7,13,0.004630357
33,8,13,0.00121892
33,9,13,0.002854856
33,10,13,0.001053828
33,11,13,0.000634959
33,12,13,0.002382178
33,13,13,0.001487659
33,14,13,0.001163899
33,15,13,0.00375607
33,16,13,0.001133938
33,17,13,0.002259876
33,18,13,0.002147824
33,19,13,0.000148509
33,20,13,0.001246315
33,21,13,0.002086724
33,22,13,0.00269692
33,23,13,0.005964039
33,24,13,0.001916829
33,25,13,0.002821813
33,26,13,0.010394334
33,27,13,0.014555193
33,28,13,0.012908946
33,29,13,0.003711807
33,30,13,0.022209337
33,31,13,0.001544334
33,32,13,0.003960646
33,33,13,0.109949578
33,34,13,0.001737724
33,35,13,0.007753281
33,36,13,0.008017444
33,37,13,0.003011004
33,38,13,0.002276996
33,39,13,0.004466189
33,40,13,0
34,1,13,0.002608893
34,2,13,0.000280606
34,3,13,0.000453751
34,4,13,0.000149634
34,5,13,0.000116897
34,6,13,0.000566581
34,7,13,0.000988226
34,8,13,0.008669506
34,9,13,0.0039922
34,10,13,0.003853231
34,11,13,0.000367616
34,12,13,0.000407087
34,13,13,0.000361083
34,14,13,0.000113507
34,15,13,0.001487213
34,16,13,0.0016737
34,17,13,0.005170756
34,18,13,0.000658937
34,19,13,2.23354E-05
34,20,13,0.000194884
34,21,13,0.000235541
34,22,13,0.00080119
34,23,13,0.000499587
34,24,13,0.000278628
34,25,13,0.00011829
34,26,13,0.000435628
34,27,13,0.000610028
34,28,13,0.00054102
34,29,13,0.005545434
34,30,13,0.000858984
34,31,13,0.000149695
34,32,13,0.000604887
34,33,13,0.009486696
34,34,13,0.002168112
34,35,13,0.0006305
34,36,13,0.001498526
34,37,13,0.000955399
34,38,13,0.002924401
34,39,13,0.003203592
34,40,13,0
35,1,13,0.01661905
35,2,13,0.059612635
35,3,13,0.043017508
35,4,13,0.042756521
35,5,13,0.024369224
35,6,13,0.048251777
35,7,13,0.019306101
35,8,13,0.079801318
35,9,13,0.039232546
35,10,13,0.037925021
35,11,13,0.021678938
35,12,13,0.055361525
35,13,13,0.049712396
35,14,13,0.066704749
35,15,13,0.053315679
35,16,13,0.069232015
35,17,13,0.064937013
35,18,13,0.062430007
35,19,13,0.002498111
35,20,13,0.035823698
35,21,13,0.034129148
35,22,13,0.031779586
35,23,13,0.15797101
35,24,13,0.093219482
35,25,13,0.030973154
35,26,13,0.11409216
35,27,13,0.159763612
35,28,13,0.141694119
35,29,13,0.107062929
35,30,13,0.082780153
35,31,13,0.037444343
35,32,13,0.163044487
35,33,13,0.08513808
35,34,13,0.053543357
35,35,13,0.155182216
35,36,13,0.020103555
35,37,13,0.017268651
35,38,13,0.0124508
35,39,13,0.083919545
35,40,13,0
