sector,CountryDestination,CountryOrigin,pi
18,27,11,0.208044929
18,27,12,1.79781E-05
18,27,13,0.000209261
18,27,14,2.71369E-05
18,27,15,1.1398E-07
18,27,16,0.000339802
18,27,17,0.009359305
18,27,18,0.058539527
18,27,19,0.001441033
18,27,20,6.65934E-06
18,27,21,0.019987218
18,27,22,1.14992E-07
18,27,23,0.018657795
18,27,24,0.000275093
18,27,25,1.63582E-05
18,27,26,0.007351011
18,27,27,0.539820912
18,27,28,0.000293718
18,27,29,0.036240089
18,27,30,0.021534279
18,27,31,0.004670718
18,28,1,1.70053E-05
18,28,2,2.52341E-06
18,28,3,0.000612993
18,28,4,0.000717917
18,28,5,6.23904E-05
18,28,6,0
18,28,7,3.15436E-05
18,28,8,0.000117663
18,28,9,0.000500924
18,28,10,0.030449517
18,28,11,0.066640833
18,28,12,7.19364E-06
18,28,13,0.003283464
18,28,14,0.000523267
18,28,15,0
18,28,16,1.11897E-05
18,28,17,0.022033743
18,28,18,0.055582213
18,28,19,0.0211723
18,28,20,3.31002E-06
18,28,21,0.00073922
18,28,22,0
18,28,23,0.00011491
18,28,24,0.000129433
18,28,25,1.39896E-05
18,28,26,0.005665855
18,28,27,0.005227434
18,28,28,0.748353513
18,28,29,0.018277728
18,28,30,0.006740439
18,28,31,0.012967487
18,29,1,3.21899E-05
18,29,2,0.001287392
18,29,3,0.002588132
18,29,4,0.001441701
18,29,5,0.000697461
18,29,6,2.94927E-06
18,29,7,4.64629E-05
18,29,8,4.72357E-05
18,29,9,0.001003056
18,29,10,0.08914264
18,29,11,0.172154885
18,29,12,0.005367498
18,29,13,7.80119E-05
18,29,14,0.00043884
18,29,15,9.24336E-06
18,29,16,0.003878826
18,29,17,0.016455607
18,29,18,0.084763912
18,29,19,0.002613824
18,29,20,0.000156994
18,29,21,0.018133138
18,29,22,6.92551E-05
18,29,23,0.000392589
18,29,24,0.035844864
18,29,25,0.000446264
18,29,26,3.65451E-06
18,29,27,0.017274202
18,29,28,0.00048341
18,29,29,0.523371772
18,29,30,0.013548198
18,29,31,0.008225791
18,30,1,8.03756E-05
18,30,2,0.000486991
18,30,3,7.12621E-05
18,30,4,0.001642677
18,30,5,0.097049653
18,30,6,1.698E-06
18,30,7,0.000230248
18,30,8,4.61619E-05
18,30,9,2.4665E-05
18,30,10,0.002175925
18,30,11,0.020071898
18,30,12,4.93677E-07
18,30,13,0.000214463
18,30,14,8.30213E-05
18,30,15,1.36613E-05
18,30,16,1.67379E-05
18,30,17,0.001417401
18,30,18,0.094971857
18,30,19,0.002631145
18,30,20,0.020293399
18,30,21,8.76411E-05
18,30,22,4.81721E-05
18,30,23,5.24363E-05
18,30,24,1.75637E-05
18,30,25,5.44068E-05
18,30,26,0.000488198
18,30,27,0.003705292
18,30,28,2.15501E-05
18,30,29,0.003619897
18,30,30,0.748476957
18,30,31,0.001904151
18,31,1,0.000784622
18,31,2,0.000671144
18,31,3,0.002319489
18,31,4,0.004701386
18,31,5,0.004254009
18,31,6,9.24362E-05
18,31,7,0.00332962
18,31,8,0.001246593
18,31,9,0.001535914
18,31,10,0.029991127
18,31,11,0.04972279
18,31,12,0.000337096
18,31,13,0.00272953
18,31,14,0.001863735
18,31,15,0.00016616
18,31,16,8.8796E-06
18,31,17,0.01368077
18,31,18,0.156181679
18,31,19,0.014026391
18,31,20,0.001781678
18,31,21,0.004299584
18,31,22,1.92111E-05
18,31,23,0.000246159
18,31,24,0.000468747
18,31,25,0.001355134
18,31,26,0.003278719
18,31,27,0.012981338
18,31,28,0.001298013
18,31,29,0.011747055
18,31,30,0.052663212
18,31,31,0.622217779
19,1,1,0.420894678
19,1,2,0.027891802
19,1,3,4.44159E-05
19,1,4,0.019496866
19,1,5,0.001680535
19,1,6,0.015760145
19,1,7,0.019104541
19,1,8,0.000700962
19,1,9,0
19,1,10,0.001807271
19,1,11,0.008349664
19,1,12,8.77606E-05
19,1,13,0
19,1,14,0.009470986
19,1,15,0.000271715
19,1,16,0
19,1,17,0.00792029
19,1,18,0.092602439
19,1,19,0.007367287
19,1,20,0.007315367
19,1,21,0.002424009
19,1,22,0
19,1,23,0.017116036
19,1,24,0
19,1,25,0.000115987
19,1,26,0.02179713
19,1,27,3.93798E-05
19,1,28,0
19,1,29,0.000893334
19,1,30,0.248267383
19,1,31,0.068580016
19,2,1,0
19,2,2,0.583242617
19,2,3,0.000545422
19,2,4,0.001505109
19,2,5,0.012422531
19,2,6,8.69155E-07
19,2,7,0.007833297
19,2,8,0.000119064
19,2,9,2.26039E-05
19,2,10,0.008454278
19,2,11,0.036954995
19,2,12,5.13273E-06
19,2,13,0
19,2,14,2.39488E-05
19,2,15,0.000145577
19,2,16,5.29491E-05
19,2,17,0.005100853
19,2,18,0.081704215
19,2,19,0.053672793
19,2,20,0.000166005
19,2,21,0.004757186
19,2,22,0.00221609
19,2,23,5.14095E-05
19,2,24,2.18919E-06
19,2,25,0.000230893
19,2,26,3.7649E-05
19,2,27,0.00309877
19,2,28,1.1272E-05
19,2,29,0.013429677
19,2,30,0.171549604
19,2,31,0.012642999
19,3,1,0
19,3,2,0.000176749
19,3,3,0.415360853
19,3,4,1.4673E-05
19,3,5,0.106108756
19,3,6,8.73582E-06
19,3,7,0.007694965
19,3,8,0.001987636
19,3,9,0.000518704
19,3,10,0.017373321
19,3,11,0.121178231
19,3,12,2.29415E-05
19,3,13,0.01082021
19,3,14,0.000124338
19,3,15,2.35707E-05
19,3,16,0.000917148
19,3,17,0.043819313
19,3,18,0.090219133
19,3,19,0.000381176
19,3,20,8.95151E-06
19,3,21,0.005494883
19,3,22,1.27772E-05
19,3,23,0.001277882
19,3,24,0.000217344
19,3,25,2.82183E-05
19,3,26,0.006488488
19,3,27,0.010101214
19,3,28,1.99825E-06
19,3,29,0.013381495
19,3,30,0.055763372
19,3,31,0.090472922
19,4,1,0.001015462
19,4,2,0
19,4,3,0.000214032
19,4,4,0.817168758
19,4,5,0.010551531
19,4,6,0.000368483
19,4,7,0.001258881
19,4,8,0
19,4,9,0
19,4,10,0.007413977
19,4,11,0.005473735
19,4,12,0
19,4,13,0
19,4,14,0.002530605
19,4,15,9.74409E-06
19,4,16,1.84023E-05
19,4,17,0.003099951
19,4,18,0.016292471
19,4,19,0.000170463
19,4,20,1.26532E-06
19,4,21,0.002762829
19,4,22,3.88778E-07
19,4,23,2.87002E-06
19,4,24,0.000464408
19,4,25,5.63852E-07
19,4,26,1.77138E-05
19,4,27,2.59012E-05
19,4,28,0
19,4,29,0.001658464
19,4,30,0.052218857
19,4,31,0.077260245
19,5,1,1.06495E-05
19,5,2,0.000142171
19,5,3,0.000378412
19,5,4,0.000343726
19,5,5,0.573948045
19,5,6,0
19,5,7,0.001666877
19,5,8,0.000845344
19,5,9,2.62574E-05
19,5,10,0.045502233
19,5,11,0.008240029
19,5,12,2.88389E-05
19,5,13,1.02273E-06
19,5,14,0.000115583
19,5,15,0.000133643
19,5,16,9.46703E-05
19,5,17,0.001322424
19,5,18,0.011918708
19,5,19,0.002736373
19,5,20,0.000198305
19,5,21,0.001083793
19,5,22,9.58635E-05
19,5,23,3.50428E-05
19,5,24,1.25299E-05
19,5,25,0
19,5,26,0.000148374
19,5,27,0.000836062
19,5,28,0
19,5,29,0.027258753
19,5,30,0.300808361
19,5,31,0.022067911
19,6,1,0.004611825
19,6,2,0.005420955
19,6,3,0.000146564
19,6,4,0.009416166
19,6,5,0.026859168
19,6,6,0
19,6,7,0.022931338
19,6,8,1.68494E-05
19,6,9,0.000120705
19,6,10,0.014727111
19,6,11,0.083122116
19,6,12,0
19,6,13,0
19,6,14,0.010405135
19,6,15,0
19,6,16,0
19,6,17,0.032763069
19,6,18,0.208621971
19,6,19,0.007703161
19,6,20,0.000935684
19,6,21,0.061546966
19,6,22,0
19,6,23,0.145474808
19,6,24,0
19,6,25,0.001377375
19,6,26,0.046599821
19,6,27,0.000148947
19,6,28,0
19,6,29,0.002851392
19,6,30,0.171369258
19,6,31,0.142829617
19,7,1,0
19,7,2,0.002912342
19,7,3,0.000117441
19,7,4,5.23479E-05
19,7,5,0.000545265
19,7,6,0
19,7,7,0.783407196
19,7,8,9.98962E-05
19,7,9,8.06926E-07
19,7,10,0.006842959
19,7,11,0.007324139
19,7,12,7.18911E-05
19,7,13,0
19,7,14,2.66241E-06
19,7,15,0.000922452
19,7,16,8.52197E-06
19,7,17,0.000375538
19,7,18,0.048843621
19,7,19,0.000552682
19,7,20,0
19,7,21,0.008915755
19,7,22,4.24272E-05
19,7,23,0.000715751
19,7,24,0
19,7,25,0
19,7,26,0.000992698
19,7,27,0.000925574
19,7,28,5.30459E-05
19,7,29,0.011518717
19,7,30,0.095154901
19,7,31,0.02960137
19,8,1,8.08991E-06
19,8,2,2.68389E-06
19,8,3,0.003269918
19,8,4,1.83983E-05
19,8,5,0.003997063
19,8,6,0
19,8,7,0.00038327
19,8,8,0.619848251
19,8,9,0.001213877
19,8,10,0.011009199
19,8,11,0.043816763
19,8,12,4.2638E-06
19,8,13,1.84644E-06
19,8,14,9.61885E-06
19,8,15,0.00059154
19,8,16,6.27388E-05
19,8,17,0.024949814
19,8,18,0.012815199
19,8,19,0.052032112
19,8,20,0.000176108
19,8,21,0.007418867
19,8,22,5.85252E-07
19,8,23,0.039260844
19,8,24,0.000177397
19,8,25,0
19,8,26,0.000130172
19,8,27,0.016111599
19,8,28,0
19,8,29,0.01034477
19,8,30,0.041377478
19,8,31,0.110967532
19,9,1,0
19,9,2,8.43277E-06
19,9,3,0.002787696
19,9,4,2.1514E-05
19,9,5,0.00265342
19,9,6,0
19,9,7,0.004005562
19,9,8,0.000972285
19,9,9,0.580629377
19,9,10,0.005625368
19,9,11,0.213818873
19,9,12,2.57431E-05
19,9,13,2.66121E-06
19,9,14,2.727E-05
19,9,15,0.000330569
19,9,16,5.03005E-05
19,9,17,0.003487632
19,9,18,0.006179382
19,9,19,0.00076689
19,9,20,0
19,9,21,0.003080305
19,9,22,5.99452E-05
19,9,23,0.001469322
19,9,24,2.65734E-05
19,9,25,0
19,9,26,0.009381352
19,9,27,0.023061545
19,9,28,0
19,9,29,0.028571022
19,9,30,0.096889456
19,9,31,0.016067503
19,10,1,3.25793E-05
19,10,2,0.001356714
19,10,3,0.00073889
19,10,4,0.000280407
19,10,5,0.02478407
19,10,6,5.5646E-08
19,10,7,0.001282223
19,10,8,0.000314515
19,10,9,0.000231135
19,10,10,0.473806241
19,10,11,0.101192241
19,10,12,0.00012356
19,10,13,6.22199E-06
19,10,14,0.000717986
19,10,15,0.000209742
19,10,16,6.58638E-05
19,10,17,0.050325297
19,10,18,0.020551594
19,10,19,0.000545105
19,10,20,2.51787E-07
19,10,21,0.003094616
19,10,22,0.000401056
19,10,23,0.001006338
19,10,24,0.000787834
19,10,25,1.12178E-05
19,10,26,0.011447768
19,10,27,0.001794933
19,10,28,8.54107E-05
19,10,29,0.054394456
19,10,30,0.181916564
19,10,31,0.068495116
19,11,1,5.79222E-06
19,11,2,0.000252433
19,11,3,0.005478451
19,11,4,0.000346276
19,11,5,0.013045525
19,11,6,1.88459E-05
19,11,7,0.002738369
19,11,8,0.001450218
19,11,9,0.002211026
19,11,10,0.217364502
19,11,11,0.555823101
19,11,12,5.05082E-05
19,11,13,0.001003909
19,11,14,0.001184435
19,11,15,9.9549E-05
19,11,16,0.000202805
19,11,17,0.014238902
19,11,18,0.032818887
19,11,19,0.00391056
19,11,20,0.000392076
19,11,21,0.01180169
19,11,22,8.4041E-06
19,11,23,0.001041979
19,11,24,0.000433297
19,11,25,0.000445606
19,11,26,0.0011898
19,11,27,0.00254388
19,11,28,4.68416E-05
19,11,29,0.031229805
19,11,30,0.061098565
19,11,31,0.037523963
19,12,1,0
19,12,2,7.47361E-06
19,12,3,0.001486747
19,12,4,0.00428854
19,12,5,0.003515625
19,12,6,0
19,12,7,0.000552251
19,12,8,0.000177584
19,12,9,3.04184E-06
19,12,10,0.020826899
19,12,11,0.036023761
19,12,12,0.181029028
19,12,13,7.31403E-06
19,12,14,0.000133751
19,12,15,0.003314199
19,12,16,0.0005343
19,12,17,0.017046372
19,12,18,0.340969745
19,12,19,0.123596659
19,12,20,0
19,12,21,0.00238519
19,12,22,0
19,12,23,0.012557108
19,12,24,8.25891E-05
19,12,25,5.97201E-06
19,12,26,0.001631139
19,12,27,0.001294987
19,12,28,0.000203042
19,12,29,0.010987825
19,12,30,0.070248495
19,12,31,0.167090363
19,13,1,0
19,13,2,1.95577E-05
19,13,3,0.045418903
19,13,4,0
19,13,5,0.001561295
19,13,6,0
19,13,7,0.015258397
19,13,8,0.000258557
19,13,9,0.001852457
19,13,10,0.07580776
19,13,11,0.08645793
19,13,12,1.87027E-05
19,13,13,0.399507492
19,13,14,0.003814835
19,13,15,0.001370239
19,13,16,0.00546788
19,13,17,0.072301287
19,13,18,0.035121571
19,13,19,0
19,13,20,0
19,13,21,0.003205997
19,13,22,0
19,13,23,2.93365E-05
19,13,24,0.000607837
19,13,25,0
19,13,26,0.01211337
19,13,27,0.001984708
19,13,28,0
19,13,29,0.006717214
19,13,30,0.022184454
19,13,31,0.208920221
19,14,1,0
19,14,2,3.89488E-05
19,14,3,0.001633151
19,14,4,0.001461361
19,14,5,0.005469234
19,14,6,0
19,14,7,0.000401412
19,14,8,0.000160524
19,14,9,0
19,14,10,0.055204415
19,14,11,0.016310655
19,14,12,0
19,14,13,2.43419E-06
19,14,14,0.661239558
19,14,15,0
19,14,16,0.005303227
19,14,17,0.001482694
19,14,18,0.003744069
19,14,19,0.000760283
19,14,20,0
19,14,21,0.014896694
19,14,22,1.3006E-05
19,14,23,0
19,14,24,1.57626E-06
19,14,25,0
19,14,26,3.44028E-05
19,14,27,3.49508E-05
19,14,28,0
19,14,29,0.005514574
19,14,30,0.214766138
19,14,31,0.011526691
19,15,1,0
19,15,2,0.006243582
19,15,3,1.9241E-05
19,15,4,9.89988E-07
19,15,5,0.000544459
19,15,6,3.10221E-06
19,15,7,0.002959633
19,15,8,9.05158E-05
19,15,9,0
19,15,10,0.009593305
19,15,11,0.035405176
19,15,12,0
19,15,13,0
19,15,14,0.0010391
19,15,15,0.78335445
19,15,16,1.58756E-06
19,15,17,0.000702166
19,15,18,0.05971291
19,15,19,0.001977472
19,15,20,0
19,15,21,0.003061278
19,15,22,0.004769958
19,15,23,0.000841403
19,15,24,0
19,15,25,0
19,15,26,0.002406338
19,15,27,0.001851686
19,15,28,0
19,15,29,0.007597776
19,15,30,0.038306752
19,15,31,0.039517121
19,16,1,1.47699E-06
19,16,2,0.001104235
19,16,3,0.000720321
19,16,4,0.000343102
19,16,5,0.003583442
19,16,6,0
19,16,7,0.002250008
19,16,8,0.002922346
19,16,9,0.000168504
19,16,10,0.020682072
19,16,11,0.002332144
19,16,12,0.000104686
19,16,13,0
19,16,14,0.000182238
19,16,15,0.000883636
19,16,16,0.223641149
19,16,17,0.001308036
19,16,18,0.017809771
19,16,19,0.001244631
19,16,20,9.13477E-06
19,16,21,0.003938192
19,16,22,0.000285529
19,16,23,0.00112622
19,16,24,0
19,16,25,0.000107116
19,16,26,0.00082551
19,16,27,0.018079216
19,16,28,0
19,16,29,0.085330237
19,16,30,0.599524098
19,16,31,0.01149295
19,17,1,0.000464467
19,17,2,3.32411E-05
19,17,3,0.001968139
19,17,4,0.00166619
19,17,5,0.005495119
19,17,6,7.27063E-05
19,17,7,0.004431691
19,17,8,0.000404541
19,17,9,0.000145665
19,17,10,0.046799652
19,17,11,0.012330576
19,17,12,0.001265844
19,17,13,0.000151487
19,17,14,0.000815277
19,17,15,9.25596E-05
19,17,16,0.005511704
19,17,17,0.755786242
19,17,18,0.01881444
19,17,19,0.00056491
19,17,20,1.43026E-05
19,17,21,0.011228401
19,17,22,2.1275E-05
19,17,23,0.000709047
19,17,24,0.000314794
19,17,25,3.21551E-06
19,17,26,0.011486895
19,17,27,0.000820355
19,17,28,0.001061385
19,17,29,0.0170273
19,17,30,0.051668263
19,17,31,0.048830318
19,18,1,2.5971E-07
19,18,2,0.00051756
19,18,3,0.002502662
19,18,4,0.00011366
19,18,5,0.003664808
19,18,6,0
19,18,7,0.002046231
19,18,8,8.97102E-05
19,18,9,7.7789E-05
19,18,10,0.021556121
19,18,11,0.002295522
19,18,12,6.69643E-06
19,18,13,2.14113E-05
19,18,14,7.72665E-06
19,18,15,0.000466758
19,18,16,0.000500253
19,18,17,0.002395491
19,18,18,0.765018339
19,18,19,0.001138104
19,18,20,5.74161E-05
19,18,21,0.000350709
19,18,22,9.93571E-05
19,18,23,0.000334604
19,18,24,0
19,18,25,1.53257E-05
19,18,26,0.000141727
19,18,27,0.000846043
19,18,28,1.42379E-07
19,18,29,0.009453147
19,18,30,0.173640672
19,18,31,0.012641753
19,19,1,6.77572E-07
19,19,2,3.367E-05
19,19,3,0.000264339
19,19,4,3.33873E-07
19,19,5,0.000146967
19,19,6,0
19,19,7,0.000710913
19,19,8,0.002440966
19,19,9,6.21917E-05
19,19,10,0.025894858
19,19,11,0.025226644
19,19,12,0
19,19,13,4.78706E-06
19,19,14,3.65079E-05
19,19,15,7.45866E-06
19,19,16,2.76649E-05
19,19,17,0.000182061
19,19,18,0.017510404
19,19,19,0.669324298
19,19,20,1.22572E-05
19,19,21,0.012069502
19,19,22,3.66516E-06
19,19,23,7.54846E-05
19,19,24,0
19,19,25,0
19,19,26,1.8305E-06
19,19,27,0.000503787
19,19,28,0
19,19,29,0.014273614
19,19,30,0.181519822
19,19,31,0.049665296
19,20,1,0.000320057
19,20,2,0
19,20,3,0.003814255
19,20,4,0.000375149
19,20,5,0.01640752
19,20,6,4.73562E-05
19,20,7,0.025802877
19,20,8,0.000288259
19,20,9,0.000225263
19,20,10,0.061690013
19,20,11,0.017235878
19,20,12,0
19,20,13,0
19,20,14,0.009617093
19,20,15,8.03123E-07
19,20,16,8.94772E-05
19,20,17,0.001592114
19,20,18,0.03300449
19,20,19,0.000151212
19,20,20,0.459123483
19,20,21,0.001232576
19,20,22,0
19,20,23,0
19,20,24,2.66862E-05
19,20,25,0
19,20,26,0.072680646
19,20,27,1.59278E-05
19,20,28,0
19,20,29,0.017857476
19,20,30,0.27274431
19,20,31,0.005657078
19,21,1,6.76834E-05
19,21,2,0.001423087
19,21,3,0.001936294
19,21,4,0.000787545
19,21,5,0.020335425
19,21,6,0
19,21,7,0.000571424
19,21,8,0.001494989
19,21,9,0.001769243
19,21,10,0.029652747
19,21,11,0.085227412
19,21,12,0.00031344
19,21,13,3.99639E-05
19,21,14,0.002422751
19,21,15,0.000483604
19,21,16,0.000891426
19,21,17,0.01133048
19,21,18,0.027224771
19,21,19,0.002060199
19,21,20,0.000328424
19,21,21,0.533194681
19,21,22,6.5059E-05
19,21,23,0.00253319
19,21,24,0.001558045
19,21,25,0.000229828
19,21,26,0.000731082
19,21,27,0.003461253
19,21,28,0.00049699
19,21,29,0.060729854
19,21,30,0.173505478
19,21,31,0.035133633
19,22,1,0
19,22,2,0.028433017
19,22,3,0.000136606
19,22,4,0.000399475
19,22,5,0.003183906
19,22,6,0
19,22,7,0.005548362
19,22,8,0.000104504
19,22,9,0
19,22,10,0.006537401
19,22,11,0.00286281
19,22,12,0
19,22,13,1.45839E-05
19,22,14,2.18773E-05
19,22,15,7.41928E-06
19,22,16,3.50886E-06
19,22,17,0.044506881
19,22,18,0.021450419
19,22,19,9.76959E-05
19,22,20,1.26832E-05
19,22,21,0.000569783
19,22,22,0.518884759
19,22,23,0.002295551
19,22,24,0
19,22,25,0.000133934
19,22,26,2.93197E-05
19,22,27,0.017873255
19,22,28,0
19,22,29,0.040435557
19,22,30,0.264424392
19,22,31,0.0420323
19,23,1,0
19,23,2,2.63728E-06
19,23,3,0.000727025
19,23,4,5.80443E-06
19,23,5,0.007610481
19,23,6,3.25916E-07
19,23,7,0.000833316
19,23,8,0.002320002
19,23,9,0.0016742
19,23,10,0.009308467
19,23,11,0.029032751
19,23,12,2.75815E-07
19,23,13,1.83527E-06
19,23,14,8.11461E-06
19,23,15,2.15042E-05
19,23,16,0.000757555
19,23,17,0.000666675
19,23,18,0.142842499
19,23,19,3.02972E-05
19,23,20,4.84367E-07
19,23,21,0.002374582
19,23,22,4.6451E-05
19,23,23,0.600108203
19,23,24,3.96941E-05
19,23,25,0
19,23,26,0.046915379
19,23,27,0.020815837
19,23,28,0
19,23,29,0.017097874
19,23,30,0.05944241
19,23,31,0.05731532
19,24,1,0
19,24,2,3.00805E-05
19,24,3,0.015207609
19,24,4,0.001286432
19,24,5,0.008138802
19,24,6,0
19,24,7,0.001492073
19,24,8,0.000142843
19,24,9,0.001357334
19,24,10,0.086785314
19,24,11,0.05569226
19,24,12,0.000829067
19,24,13,0
19,24,14,0.002260841
19,24,15,0
19,24,16,0.000193267
19,24,17,0.040166509
19,24,18,0.07224625
19,24,19,2.02663E-05
19,24,20,3.21542E-05
19,24,21,0.224773558
19,24,22,0
19,24,23,0.000734691
19,24,24,0.325872539
19,24,25,0.000230111
19,24,26,0.036142182
19,24,27,0.001050712
19,24,28,0.000102995
19,24,29,0.034615424
19,24,30,0.042159927
19,24,31,0.048436758
19,25,1,0
19,25,2,0.00244903
19,25,3,0.000340903
19,25,4,0.0010719
19,25,5,0.007516929
19,25,6,2.0122E-06
19,25,7,0.009399063
19,25,8,0.002893854
19,25,9,7.28631E-06
19,25,10,0.059812705
19,25,11,0.016181291
19,25,12,1.60321E-05
19,25,13,2.57665E-06
19,25,14,0.000547608
19,25,15,0
19,25,16,7.27823E-05
19,25,17,0.001706911
19,25,18,0.01779594
19,25,19,0.000300551
19,25,20,0.000114393
19,25,21,0.00236938
19,25,22,8.01527E-05
19,25,23,0.000633937
19,25,24,0.014159839
19,25,25,0.341219303
19,25,26,0.009756723
19,25,27,7.72513E-06
19,25,28,0
19,25,29,0.070538966
19,25,30,0.362920839
19,25,31,0.078081368
19,26,1,0.015058681
19,26,2,1.87305E-05
19,26,3,0.001115436
19,26,4,0.000243015
19,26,5,0.002443354
19,26,6,8.62104E-06
19,26,7,0.001416191
19,26,8,0.000478257
19,26,9,0.014400213
19,26,10,0.023738337
19,26,11,0.010061438
19,26,12,0.00267669
19,26,13,1.99712E-05
19,26,14,8.98376E-05
19,26,15,0.000432076
19,26,16,0.004038485
19,26,17,0.034599479
19,26,18,0.02775348
19,26,19,0.000621026
19,26,20,0.00095271
19,26,21,0.00376813
19,26,22,7.82824E-05
19,26,23,0.000284274
19,26,24,0.003688984
19,26,25,9.6223E-05
19,26,26,0.655984109
19,26,27,0.000702115
19,26,28,0.000805068
19,26,29,0.011249798
19,26,30,0.166863106
19,26,31,0.016313882
19,27,1,1.13842E-05
19,27,2,1.69993E-05
19,27,3,0.006618554
19,27,4,0.000382228
19,27,5,0.004622901
19,27,6,0
19,27,7,0.002447829
19,27,8,0.009823804
19,27,9,0.011299808
19,27,10,0.011644933
19,27,11,0.032871874
19,27,12,3.02215E-05
19,27,13,1.70238E-05
19,27,14,0.000277635
19,27,15,3.49898E-05
19,27,16,0.000650567
19,27,17,0.008735097
19,27,18,0.014232843
19,27,19,0.00018349
19,27,20,0
19,27,21,0.068554918
19,27,22,0.000207031
19,27,23,0.017485737
19,27,24,9.75667E-05
19,27,25,6.52881E-06
19,27,26,0.006612025
19,27,27,0.489303103
19,27,28,0
19,27,29,0.055970308
19,27,30,0.201721584
19,27,31,0.056139016
19,28,1,0
19,28,2,1.69606E-05
19,28,3,0.00012672
19,28,4,6.09801E-06
19,28,5,6.20997E-06
19,28,6,0.000410291
19,28,7,0.000912142
19,28,8,0.000364533
19,28,9,0
19,28,10,0.124381332
19,28,11,0.026416232
19,28,12,1.35096E-05
19,28,13,0.000113778
19,28,14,0.004019059
19,28,15,0
19,28,16,7.24605E-05
19,28,17,0.007251467
19,28,18,0.083546214
19,28,19,0.017578419
19,28,20,0
19,28,21,0.001781829
19,28,22,0
19,28,23,3.7559E-05
19,28,24,8.13061E-07
19,28,25,0
19,28,26,0.001018021
19,28,27,0.061902402
19,28,28,0.148381561
19,28,29,0.064178005
19,28,30,0.429480119
19,28,31,0.027984266
19,29,1,2.07601E-05
19,29,2,0.003078798
19,29,3,0.000434714
19,29,4,0.000343785
19,29,5,0.008188712
19,29,6,8.68122E-07
19,29,7,0.001118021
19,29,8,2.4018E-05
19,29,9,0.000866623
19,29,10,0.023446142
19,29,11,0.017098499
19,29,12,0.000302924
19,29,13,5.14713E-06
19,29,14,0.004313286
19,29,15,0.000382076
19,29,16,0.001683222
19,29,17,0.011741998
19,29,18,0.0259075
19,29,19,0.000623933
19,29,20,7.00416E-06
19,29,21,0.005190226
19,29,22,0.000550886
19,29,23,0.001243584
19,29,24,0.001377133
19,29,25,0.007083933
19,29,26,0.000532679
19,29,27,0.008723129
19,29,28,2.34886E-05
19,29,29,0.425670754
19,29,30,0.064633518
19,29,31,0.385382639
19,30,1,1.68406E-05
19,30,2,0.000724283
19,30,3,0.000171751
19,30,4,0.001148108
19,30,5,0.022154511
19,30,6,2.30823E-06
19,30,7,0.002330444
19,30,8,0.000100794
19,30,9,0.000102229
19,30,10,0.035796143
19,30,11,0.003784143
19,30,12,9.91183E-06
19,30,13,3.14963E-05
19,30,14,1.8191E-05
19,30,15,5.03491E-05
19,30,16,0.000126248
19,30,17,0.007249494
19,30,18,0.012508171
19,30,19,0.000975557
19,30,20,0.000718384
19,30,21,0.006587016
19,30,22,0.000103323
19,30,23,0.000400647
19,30,24,1.6113E-05
19,30,25,4.15618E-05
19,30,26,0.000763657
19,30,27,0.00121243
19,30,28,0.000283168
19,30,29,0.02019334
19,30,30,0.874672177
19,30,31,0.007707211
19,31,1,0.000548962
19,31,2,0.00383499
19,31,3,0.003150359
19,31,4,0.002745266
19,31,5,0.004766509
19,31,6,0.000340663
19,31,7,0.013679813
19,31,8,0.008315621
19,31,9,0.003131994
19,31,10,0.101615218
19,31,11,0.047392256
19,31,12,0.000855729
19,31,13,0.000353456
19,31,14,0.003171755
19,31,15,0.006374056
19,31,16,0.000583662
19,31,17,0.029811338
19,31,18,0.25177146
19,31,19,0.052012656
19,31,20,0.001028404
19,31,21,0.012138449
19,31,22,0.000364108
19,31,23,0.022295495
19,31,24,0.003461513
19,31,25,0.001918023
19,31,26,0.01999302
19,31,27,0.010049591
19,31,28,0.001131644
19,31,29,0.150596857
19,31,30,0.242567134
19,31,31,0
20,1,1,0.747438427
20,1,2,2.90026E-05
20,1,3,0.000371456
20,1,4,0.026706533
20,1,5,0.001600897
20,1,6,0.010707578
20,1,7,0.011763412
20,1,8,0.000374181
20,1,9,2.98006E-05
20,1,10,0.00887484
20,1,11,0.008368016
20,1,12,1.44657E-05
20,1,13,3.29683E-06
20,1,14,0.000545036
20,1,15,0.000566036
20,1,16,9.2608E-05
20,1,17,0.009368297
20,1,18,0.009273805
20,1,19,0.005992852
20,1,20,0.001236882
20,1,21,0.001707314
20,1,22,3.50809E-05
20,1,23,0.000220131
20,1,24,3.22932E-05
20,1,25,6.25135E-05
20,1,26,0.006523315
20,1,27,0.000208609
20,1,28,4.05003E-05
20,1,29,0.002426534
20,1,30,0.054820566
20,1,31,0.090565722
20,2,1,2.81762E-06
20,2,2,0.63582593
20,2,3,0.00167039
20,2,4,0.000938036
20,2,5,0.002681294
20,2,6,1.1397E-05
20,2,7,0.069829675
20,2,8,0.004128092
20,2,9,0.000226429
20,2,10,0.006011578
20,2,11,0.010443665
20,2,12,8.65498E-05
20,2,13,3.20637E-05
20,2,14,0.007511621
20,2,15,0.010515176
20,2,16,0.001098693
20,2,17,0.016546514
20,2,18,0.034766053
20,2,19,0.010065741
20,2,20,0.001046038
20,2,21,0.002698588
20,2,22,0.024232901
20,2,23,0.001287339
20,2,24,0.0001915
20,2,25,0.000625024
20,2,26,0.00138349
